,file_name,wiki_commons_id,wiki_data_id,depicts,description,parsed caption,commons_description
640,File:The M61 Motorway (Junction 6 Southbound Dedicated Exit Slip Road) (Temporary Prohibition of Traffic) Order 2011 (UKSI 2011-2823).pdf,95544572,['Q99688036'],['The M61 Motorway (Junction 6 Southbound Dedicated Exit Slip Road) (Temporary Prohibition of Traffic) Order 2011'],['UK Statutory Instrument 2011 No. 2823'],"The M61 Motorway (Junction 6 Southbound Dedicated Exit Slip Road) (Temporary
Prohibition of Traffic) Order 2011

","{'DateTime': {'value': '2020-10-27 22:44:42', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': '<div class=""fn"">\nThe M61 Motorway (Junction 6 Southbound Dedicated Exit Slip Road) (Temporary Prohibition of Traffic) Order 2011</div>', 'source': 'commons-desc-page'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': 'Books without Wikidata item|Files with no machine-readable author|Images uploaded by Fæ|OGL v3.0|United Kingdom Statutory Instruments', 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'ImageDescription': {'value': 'The M61 Motorway (Junction 6 Southbound Dedicated Exit Slip Road) (Temporary Prohibition of Traffic) Order 2011', 'source': 'commons-desc-page'}, 'Credit': {'value': '<p><a rel=""nofollow"" class=""external free"" href=""http://www.legislation.gov.uk/id/uksi/2011/2823"">http://www.legislation.gov.uk/id/uksi/2011/2823</a>\n</p>\n<dl><dd>PDF: <a rel=""nofollow"" class=""external free"" href=""http://www.legislation.gov.uk/uksi/2011/2823/pdfs/uksi_20112823_en.pdf"">http://www.legislation.gov.uk/uksi/2011/2823/pdfs/uksi_20112823_en.pdf</a></dd></dl>', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'OGL 3', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Open Government License 3', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}}"
641,File:2017-12-07 15-18-47.D200.Wright-Patterson USAF Musem.4.hdr.jpg,97964574,['Q18542174'],['Beaufighter IC'],['coastal patrol aircraft'],"Beaufighter Mk Ic A19-43 – On public display at the National Museum of the
United States Air Force, Dayton, Ohio since October 2006. Although flown in
combat in the south-west Pacific by 31 Squadron Royal Australian Air Force,
A19-43 is painted as T5049, Night Mare, a USAAF Beaufighter flown by Capt.
Harold Augspurger, commander of the 415th Night Fighter Squadron, who shot
down a Heinkel He 111 carrying German staff officers in September 1944. The
Beaufighter was recovered from a dump at Nhill, Australia, in 1971, where it
had been abandoned in 1947. It was acquired by the USAF Museum in 1988.

","{'DateTime': {'value': '2020-12-22 21:56:09', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': '2017-12-07 15-18-47.D200.Wright-Patterson USAF Musem.4.hdr', 'source': 'mediawiki-metadata'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': 'Bristol Beaufighter at National Museum USAF|Self-published work', 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'ImageDescription': {'value': 'Beaufighter Mk Ic A19-43 – On public display at the National Museum of the United States Air Force, Dayton, Ohio since October 2006. Although flown in combat in the south-west Pacific by 31 Squadron Royal Australian Air Force, A19-43 is painted as T5049, Night Mare, a USAAF Beaufighter flown by Capt. Harold Augspurger, commander of the 415th Night Fighter Squadron, who shot down a Heinkel He 111 carrying German staff officers in September 1944. The Beaufighter was recovered from a dump at Nhill, Australia, in 1971, where it had been abandoned in 1947. It was acquired by the USAF Museum in 1988.', 'source': 'commons-desc-page'}, 'DateTimeOriginal': {'value': '2017-12-07 15:18:48', 'source': 'commons-desc-page'}, 'Credit': {'value': '<span class=""int-own-work"" lang=""en"">Own work</span>', 'source': 'commons-desc-page'}, 'Artist': {'value': '<a href=""//commons.wikimedia.org/w/index.php?title=User:Aaron_headly&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Aaron headly (page does not exist)"">Aaron Headly</a>', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'CC BY-SA 4.0', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Creative Commons Attribution-Share Alike 4.0', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'https://creativecommons.org/licenses/by-sa/4.0', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}, 'License': {'value': 'cc-by-sa-4.0', 'source': 'commons-templates', 'hidden': ''}}"
642,File:Cogload Junction - CrossCountry 43357-43301 down train.JPG,109048941,['Q1080162'],['British Rail Class 43'],['British high speed diesel locomotive'],"43357 has just descended from the flyover at Cogload Junction with a
southbound CrossCountry service.

","{'DateTime': {'value': '2021-08-20 20:40:25', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': 'Cogload Junction - CrossCountry 43357-43301 down train', 'source': 'mediawiki-metadata'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': '2021 in rail transport in England|British Rail Class 43 43157 (43357)|British Rail Class 43s in CrossCountry livery|British Rail Class 43s of CrossCountry|British Rail Class 43s on the Bristol to Exeter Line|Cogload Junction|GFDL|July 2021 in Somerset|License migration redundant|Railway photographs by Geof Sheppard|Railway photographs taken on 2021-07-10|Self-published work|Trains of CrossCountry on the Bristol to Exeter Line|United Kingdom photographs taken on 2021-07-10', 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'ImageDescription': {'value': '43357 has just descended from the flyover at Cogload Junction with a southbound CrossCountry service.', 'source': 'commons-desc-page'}, 'DateTimeOriginal': {'value': '2021-07-10', 'source': 'commons-desc-page'}, 'Credit': {'value': '<span class=""int-own-work"" lang=""en"">Own work</span>', 'source': 'commons-desc-page'}, 'Artist': {'value': '<a href=""//commons.wikimedia.org/wiki/User:Geof_Sheppard"" title=""User:Geof Sheppard"">Geof Sheppard</a>', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'CC BY-SA 4.0', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Creative Commons Attribution-Share Alike 4.0', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'https://creativecommons.org/licenses/by-sa/4.0', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}, 'License': {'value': 'cc-by-sa-4.0', 'source': 'commons-templates', 'hidden': ''}}"
643,File:EFHS Entrance.jpg,93996030,"['Q1137365', 'Q18142184', 'Q5328327']","['entrance', 'Hallway', 'East Fairmont High School']","['place of entering, as a gate or doorway', 'Wikimedia disambiguation page', 'high school in Pleasant Valley, Marion County, West Virginia']","Entrance to EFHS, which was constructed in 1993.

","{'DateTime': {'value': '2020-09-10 09:01:01', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': 'EFHS Entrance', 'source': 'mediawiki-metadata'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': 'High schools in West Virginia|Self-published work', 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'ImageDescription': {'value': 'Entrance to EFHS, which was constructed in 1993.', 'source': 'commons-desc-page'}, 'DateTimeOriginal': {'value': '2019-10-21 20:43:04', 'source': 'commons-desc-page'}, 'Credit': {'value': '<span class=""int-own-work"" lang=""en"">Own work</span>', 'source': 'commons-desc-page'}, 'Artist': {'value': '<a href=""//commons.wikimedia.org/w/index.php?title=User:NaturalSoundsYEAH!&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:NaturalSoundsYEAH! (page does not exist)"">NaturalSoundsYEAH!</a>', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'CC BY-SA 4.0', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Creative Commons Attribution-Share Alike 4.0', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'https://creativecommons.org/licenses/by-sa/4.0', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}, 'License': {'value': 'cc-by-sa-4.0', 'source': 'commons-templates', 'hidden': ''}}"
644,"File:INTERIEUR, KEUKEN, AANRECHT - Deventer - 20280673 - RCE.jpg",23906614,['Q17346593'],"['Polstraat 18, Deventer']","['house in Deventer, Netherlands']","This is an image of
[rijksmonument](https://en.wikipedia.org/wiki/Rijksmonument
""en:Rijksmonument"") number
[12758](https://monumentenregister.cultureelerfgoed.nl/monumenten/12758)

","{'DateTime': {'value': '2013-01-16 16:51:38', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': 'INTERIEUR, KEUKEN, AANRECHT - Deventer - 20280673 - RCE', 'source': 'mediawiki-metadata'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': '1989 in Deventer|Buildings with addresses|Images from the Rijksdienst voor het Cultureel Erfgoed|Images from the Rijksdienst voor het Cultureel Erfgoed higher resolution available|Kitchen counters|Kitchens in the Netherlands|Photographs by Ton van der Wal|Polstraat 18, Deventer|Rijksmonumenten with known IDs', 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'ImageDescription': {'value': 'This is an image of <a href=""https://en.wikipedia.org/wiki/Rijksmonument"" class=""extiw"" title=""en:Rijksmonument"">rijksmonument</a> number <a rel=""nofollow"" class=""external text"" href=""https://monumentenregister.cultureelerfgoed.nl/monumenten/12758"">12758</a>', 'source': 'commons-desc-page'}, 'DateTimeOriginal': {'value': '1989-09', 'source': 'commons-desc-page'}, 'Credit': {'value': '<a rel=""nofollow"" class=""external text"" href=""http://beeldbank.cultureelerfgoed.nl/alle-afbeeldingen/?mode=gallery&amp;view=horizontal&amp;q=20280673"">Rijksdienst voor het Cultureel Erfgoed</a>', 'source': 'commons-desc-page'}, 'Artist': {'value': '<bdi><a href=""https://www.wikidata.org/wiki/Q18508712"" class=""extiw"" title=""d:Q18508712""><span title=""Dutch photographer"">A. J. van der Wal</span></a>\n</bdi>', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'CC BY-SA 4.0', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Creative Commons Attribution-Share Alike 4.0', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'Attribution': {'value': '<a rel=""nofollow"" class=""external text"" href=""https://www.cultureelerfgoed.nl/"">Rijksdienst voor het Cultureel Erfgoed</a>', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'https://creativecommons.org/licenses/by-sa/4.0', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}, 'License': {'value': 'cc-by-sa-4.0', 'source': 'commons-templates', 'hidden': ''}}"
645,File:St Ursula's over door.JPG,28131383,['Q7595595'],"[""St Ursula's, Chester""]","['Grade I listed building in Chester, Cheshire, UK']","This is a photo of [listed
building](https://en.wikipedia.org/wiki/Listed_building#England_and_Wales
""en:Listed building"") number
[1376436](https://historicengland.org.uk/listing/the-list/list-entry/1376436).

","{'DateTime': {'value': '2013-09-07 21:22:50', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': ""St Ursula's over door"", 'source': 'mediawiki-metadata'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': ""Doors in Chester|Images from Wiki Loves Monuments 2013|Images from Wiki Loves Monuments 2013 in England|Images from Wiki Loves Monuments 2013 in the United Kingdom|Images from Wikipedia Takes Chester by Burping Badgers|Listed buildings in England with known IDs|Pages with maps|Self-published work|St Ursula's, Chester|Taken with Panasonic Lumix DMC-LS6|United Kingdom photographs taken on 2013-09-07|Uploaded via Campaign:wlm-gb-eng|WLM-UK 2013 unfiltered 09-07"", 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'GPSLatitude': {'value': '53.189549', 'source': 'commons-desc-page'}, 'GPSLongitude': {'value': '-2.891887', 'source': 'commons-desc-page'}, 'GPSMapDatum': {'value': 'WGS-84', 'source': 'commons-desc-page', 'hidden': ''}, 'ImageDescription': {'value': 'This is a photo of <a href=""https://en.wikipedia.org/wiki/Listed_building#England_and_Wales"" class=""extiw"" title=""en:Listed building"">listed building</a> number <span class=""plainlinks""><a rel=""nofollow"" class=""external text"" href=""https://historicengland.org.uk/listing/the-list/list-entry/1376436"">1376436</a></span>.', 'source': 'commons-desc-page'}, 'DateTimeOriginal': {'value': '2013-09-07 11:48:18', 'source': 'commons-desc-page'}, 'Credit': {'value': '<span class=""int-own-work"" lang=""en"">Own work</span>', 'source': 'commons-desc-page'}, 'Artist': {'value': '<a href=""//commons.wikimedia.org/wiki/User:Worm_That_Turned"" title=""User:Worm That Turned"">Worm That Turned</a>', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'CC BY-SA 3.0', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Creative Commons Attribution-Share Alike 3.0', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'https://creativecommons.org/licenses/by-sa/3.0', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}, 'License': {'value': 'cc-by-sa-3.0', 'source': 'commons-templates', 'hidden': ''}}"
646,File:PER 060620 gnangarra-100.jpg,90981867,"['Q11436', 'Q210932', 'Q309078', 'Q376880', 'Q8563518', 'Q45935', 'Q65122907', 'Q81378053']","['aircraft', 'airliner', 'wide-body airliner', 'air travel', 'fixed-wing aircraft', 'Perth Airport', '2020 in Australia', '2020 in aviation']","['machine that is able to fly by gaining support from the air other than the reactions of the air against the earth’s surface', 'aircraft designed for commercial transportation of passengers and cargo', 'jet airliner with twin-aisle passenger cabin', 'form of travel in flying vehicles', 'heavier-than-air aircraft with fixed wings generating aerodynamic lift in the airflow caused by forward airspeed', 'international airport in Perth, Western Australia', 'Australia-related events during the year of 2020', 'aviation-related events during the year 2020']","Aircraft parked up at Perth airport during Covid-19 pandemic

","{'DateTime': {'value': '2020-06-06 09:55:40', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': 'PER 060620 gnangarra-100', 'source': 'mediawiki-metadata'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': 'Aircraft at Perth Airport|COVID-19 pandemic in Perth, Western Australia|Files with coordinates missing SDC location of creation|Pages with maps|Photographs by Gnangarra|Self-published work|Taken with Pentax K-1', 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'GPSLatitude': {'value': '-31.942773', 'source': 'commons-desc-page'}, 'GPSLongitude': {'value': '115.954093', 'source': 'commons-desc-page'}, 'GPSMapDatum': {'value': 'WGS-84', 'source': 'commons-desc-page', 'hidden': ''}, 'ImageDescription': {'value': 'Aircraft parked up at Perth airport during Covid-19 pandemic', 'source': 'commons-desc-page'}, 'DateTimeOriginal': {'value': '2020-06-06 13:17:40', 'source': 'commons-desc-page'}, 'Credit': {'value': '<span class=""int-own-work"" lang=""en"">Own work</span>', 'source': 'commons-desc-page'}, 'Artist': {'value': '<a href=""//commons.wikimedia.org/wiki/User:Gnangarra"" title=""User:Gnangarra"">Gnan</a><a href=""//commons.wikimedia.org/wiki/User_talk:Gnangarra"" title=""User talk:Gnangarra"">garra</a>', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'CC BY 2.5 au', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Creative Commons Attribution 2.5 au', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'Attribution': {'value': 'Photographs by Gnangarra...commons.wikimedia.org', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'https://creativecommons.org/licenses/by/2.5/au/deed.en', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}, 'License': {'value': 'cc-by-2.5-au', 'source': 'commons-templates', 'hidden': ''}}"
647,File:ΕΓΚΥΚΛΟΠΑΙΔΕΙΑ ΦΙΛΟΛΟΓΙΚΗ.jpg,116717000,"['Q12878388', 'Q5292']","['Iōannēs Patousas', 'encyclopedia']","['Greek scholar (1677-1712)', 'type of reference work']","ΕΓΚΥΚΛΟΠΑΙΔΕΙΑ ΦΙΛΟΛΟΓΙΚΗ

","{'DateTime': {'value': '2022-04-06 18:21:05', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': 'ΕΓΚΥΚΛΟΠΑΙΔΕΙΑ ΦΙΛΟΛΟΓΙΚΗ', 'source': 'mediawiki-metadata'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': 'Ιωάννης Πατούσας. Εγκυκλοπαίδεια Φιλολογική.', 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'ImageDescription': {'value': 'ΕΓΚΥΚΛΟΠΑΙΔΕΙΑ ΦΙΛΟΛΟΓΙΚΗ', 'source': 'commons-desc-page'}, 'DateTimeOriginal': {'value': '2015', 'source': 'commons-desc-page'}, 'Credit': {'value': '<a rel=""nofollow"" class=""external free"" href=""http://onassislibrary.gr/el/syllogi/antikeimena/37449_el/"">http://onassislibrary.gr/el/syllogi/antikeimena/37449_el/</a>', 'source': 'commons-desc-page'}, 'Artist': {'value': 'Κοινωφελές Ίδρυμα Αλέξανδρος Σ. Ωνάσης _ Βιβλιοθήκη', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'CC BY-SA 4.0', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Creative Commons Attribution-Share Alike 4.0', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'https://creativecommons.org/licenses/by-sa/4.0', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}, 'License': {'value': 'cc-by-sa-4.0', 'source': 'commons-templates', 'hidden': ''}}"
648,File:Antonov An-2 flyover of An-225 at Gostomel Airport.jpg,61574173,['Q116105099'],['UR-82060'],['sole produced Antonov An-225; destroyed during Russian invasion of Ukraine'],"Antonov An-2 flyover of An-225 at Gostomel Airport

","{'DateTime': {'value': '2017-08-10 19:03:48', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': 'Antonov An-2 flyover of An-225 at Gostomel Airport', 'source': 'mediawiki-metadata'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': '2017 at Hostomel Airport|Antonov An-225 of Antonov Airlines at Gostomel Airport|Antonov An-2 at Gostomel Airport|August 2017 in Kyiv Oblast|GFDL-1.2|Items with VRTS permission confirmed|Photographs by Oleg Belyakov|UR-82060 (aircraft)|UR-YAK (aircraft)', 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'ImageDescription': {'value': 'Antonov An-2 flyover of An-225 at Gostomel Airport', 'source': 'commons-desc-page'}, 'DateTimeOriginal': {'value': '2017-08-08', 'source': 'commons-desc-page'}, 'Credit': {'value': '<a rel=""nofollow"" class=""external free"" href=""http://spotters.net.ua/file/?id=116636&amp;size=large"">http://spotters.net.ua/file/?id=116636&amp;size=large</a>', 'source': 'commons-desc-page'}, 'Artist': {'value': 'Oleg Belyakov', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'CC BY-SA 3.0', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Creative Commons Attribution-Share Alike 3.0', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'https://creativecommons.org/licenses/by-sa/3.0', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}, 'License': {'value': 'cc-by-sa-3.0', 'source': 'commons-templates', 'hidden': ''}}"
649,File:Bartłomiej Sienkiewicz KPRM.jpg,142578018,['Q5213246'],['Bartłomiej Sienkiewicz'],['Polish politician (born 1961)'],"Minister Kultury i Dziedzictwa Narodowego Bartłomiej Sienkiewicz w 2023

","{'DateTime': {'value': '2023-12-21 20:35:20', 'source': 'mediawiki-metadata', 'hidden': ''}, 'ObjectName': {'value': 'Bartłomiej Sienkiewicz KPRM', 'source': 'mediawiki-metadata'}, 'CommonsMetadataExtension': {'value': 1.2, 'source': 'extension', 'hidden': ''}, 'Categories': {'value': 'Bartłomiej Sienkiewicz|Gov.pl, 2023|Images with extracted images', 'source': 'commons-categories', 'hidden': ''}, 'Assessments': {'value': '', 'source': 'commons-categories', 'hidden': ''}, 'ImageDescription': {'value': 'Minister Kultury i Dziedzictwa Narodowego  Bartłomiej Sienkiewicz w 2023', 'source': 'commons-desc-page'}, 'DateTimeOriginal': {'value': '2023-12-21', 'source': 'commons-desc-page'}, 'Credit': {'value': '<a rel=""nofollow"" class=""external free"" href=""https://www.gov.pl/web/primeminister/bartlomiej-sienkiewicz"">https://www.gov.pl/web/primeminister/bartlomiej-sienkiewicz</a>', 'source': 'commons-desc-page'}, 'Artist': {'value': 'The Chancellery of the Prime Minister of the Republic of Poland', 'source': 'commons-desc-page'}, 'LicenseShortName': {'value': 'CC BY 3.0 pl', 'source': 'commons-desc-page', 'hidden': ''}, 'UsageTerms': {'value': 'Creative Commons Attribution 3.0 pl', 'source': 'commons-desc-page'}, 'AttributionRequired': {'value': 'true', 'source': 'commons-desc-page', 'hidden': ''}, 'Attribution': {'value': '<a rel=""nofollow"" class=""external text"" href=""https://gov.pl"">Gov.pl</a>', 'source': 'commons-desc-page', 'hidden': ''}, 'LicenseUrl': {'value': 'https://creativecommons.org/licenses/by/3.0/pl/deed.en', 'source': 'commons-desc-page'}, 'Copyrighted': {'value': 'True', 'source': 'commons-desc-page', 'hidden': ''}, 'Restrictions': {'value': '', 'source': 'commons-desc-page', 'hidden': ''}, 'License': {'value': 'cc-by-3.0-pl', 'source': 'commons-templates', 'hidden': ''}}"
